Date,Time,SWR,RSSI,A1,A2,A3,A4,GPS Date,GPS Time,Long,Lat,Course,GPS Speed(kts),GPS Alt,Baro Alt(m),Vertical Speed,Air Speed(kts),Temp1,Temp2,RPM,Fuel,Cell volts,Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10,Cell 11,Cell 12,Current,Consumption,Vfas,AccelX,AccelY,AccelZ,Rud,Ele,Thr,Ail,S1,S2,S3,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH
2015-05-16,00:04:39.410,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,3,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:39.610,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,3,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:39.810,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,4,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:40.010,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,4,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:40.210,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,4,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:40.410,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,5,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:40.610,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,5,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:40.810,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,5,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:41.010,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,6,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:41.210,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,6,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:41.410,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,6,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:41.610,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,7,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:41.810,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,7,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:42.010,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,7,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:42.210,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,7,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:42.410,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,8,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:42.610,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,8,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:42.810,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,8,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:43.010,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,9,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:43.210,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,9,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:43.410,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,9,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:43.610,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,10,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:43.810,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,10,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:44.010,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,10,10.0,0,100,0,0,-1024,0,593,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:44.210,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,11,10.0,0,100,0,0,-1024,0,614,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:44.410,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,11,10.0,0,100,0,0,-1024,0,614,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:44.610,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,11,10.0,0,100,0,0,-1024,0,614,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:44.810,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,11,10.0,0,100,0,0,-128,0,122,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:45.010,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,12,10.0,0,100,0,0,-1024,0,81,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:45.210,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,12,10.0,0,100,0,0,-1024,0,81,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:45.410,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,12,10.0,0,100,0,0,348,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:45.610,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,13,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:45.810,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,13,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:46.010,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,13,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:46.210,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,14,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:46.410,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,14,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:46.610,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,14,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:46.810,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,14,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:47.010,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,15,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:47.210,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,15,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2015-05-16,00:04:47.410,-,0,0.00,0.00,0.00,0.00,2000-00-00,00:00:00,1006.9533-,4401.7455-,000.00,200, 0.00, 340.00, 0.00,100.0,-30,0,12000,75,0.0,4.10,4.20,4.30,4.40,4.50,4.60,0.00,0.00,0.00,0.00,0.00,0.00,5.5,15,10.0,0,100,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
